id,purchase_date,purchase_device,spent,gender,country,join_device,join_date,group
1038893,NULL,Missing,0,F,FRA,A,26/01/2023,B
1038895,NULL,Missing,0,M,BRA,A,26/01/2023,A
1038896,NULL,Missing,0,M,BRA,A,25/01/2023,B
1038897,NULL,Missing,0,F,USA,A,25/01/2023,B
1038898,NULL,Missing,0,O,USA,A,25/01/2023,B
1038899,NULL,Missing,0,F,GBR,I,25/01/2023,B
1038900,NULL,Missing,0,M,MEX,I,31/01/2023,A
1038901,NULL,Missing,0,M,ESP,I,25/01/2023,B
1038902,NULL,Missing,0,F,BRA,I,26/01/2023,A
1038903,NULL,Missing,0,M,FRA,A,26/01/2023,A
1038904,NULL,Missing,0,Missing,USA,I,27/01/2023,B
1038906,NULL,Missing,0,M,USA,A,30/01/2023,A
1038907,NULL,Missing,0,M,DEU,A,29/01/2023,A
1038908,NULL,Missing,0,M,BRA,A,25/01/2023,B
1038909,NULL,Missing,0,F,TUR,A,03/02/2023,B
1038911,NULL,Missing,0,F,FRA,A,29/01/2023,A
1038912,NULL,Missing,0,F,USA,A,29/01/2023,A
1038913,NULL,Missing,0,Missing,CAN,A,26/01/2023,B
1038914,NULL,Missing,0,F,BRA,I,06/02/2023,A
1038915,NULL,Missing,0,O,USA,I,26/01/2023,B
1038916,NULL,Missing,0,M,BRA,I,26/01/2023,A
1038917,NULL,Missing,0,M,BRA,A,27/01/2023,A
1038918,NULL,Missing,0,M,BRA,A,02/02/2023,B
1038919,NULL,Missing,0,M,BRA,A,30/01/2023,A
1038920,NULL,Missing,0,F,BRA,A,28/01/2023,A
1038921,NULL,Missing,0,Missing,MEX,I,26/01/2023,B
1038922,NULL,Missing,0,M,USA,I,25/01/2023,B
1038923,NULL,Missing,0,Missing,BRA,A,29/01/2023,B
1038924,NULL,Missing,0,M,USA,I,03/02/2023,B
1038925,NULL,Missing,0,M,USA,I,01/02/2023,B
1038926,NULL,Missing,0,F,USA,I,25/01/2023,B
1038927,NULL,Missing,0,M,USA,A,25/01/2023,A
1038928,NULL,Missing,0,F,USA,I,27/01/2023,A
1038930,NULL,Missing,0,Missing,BRA,A,29/01/2023,B
1038931,NULL,Missing,0,Missing,MEX,I,27/01/2023,B
1038932,NULL,Missing,0,M,BRA,A,31/01/2023,A
1038933,NULL,Missing,0,M,USA,A,25/01/2023,B
1038935,NULL,Missing,0,F,ESP,A,06/02/2023,B
1038936,NULL,Missing,0,M,FRA,I,05/02/2023,A
1038937,NULL,Missing,0,M,TUR,A,25/01/2023,B
1038938,NULL,Missing,0,M,USA,A,30/01/2023,B
1038939,NULL,Missing,0,F,BRA,A,28/01/2023,A
1038940,NULL,Missing,0,M,USA,I,27/01/2023,A
1038941,NULL,Missing,0,M,MEX,A,26/01/2023,B
1038942,NULL,Missing,0,F,BRA,A,30/01/2023,A
1038943,NULL,Missing,0,F,TUR,I,04/02/2023,B
1038944,NULL,Missing,0,Missing,USA,I,26/01/2023,B
1038945,NULL,Missing,0,F,TUR,A,26/01/2023,A
1038946,NULL,Missing,0,M,FRA,A,25/01/2023,B
1038947,NULL,Missing,0,M,ESP,A,25/01/2023,A
1038948,NULL,Missing,0,M,ESP,I,30/01/2023,A
1038949,NULL,Missing,0,F,USA,A,30/01/2023,B
1038950,NULL,Missing,0,O,GBR,I,25/01/2023,A
1038951,NULL,Missing,0,Missing,TUR,A,27/01/2023,B
1038952,NULL,Missing,0,F,ESP,A,27/01/2023,A
1038953,NULL,Missing,0,F,ESP,I,28/01/2023,B
1038954,NULL,Missing,0,F,CAN,A,25/01/2023,B
1038955,NULL,Missing,0,F,BRA,A,25/01/2023,B
1038956,NULL,Missing,0,Missing,USA,A,30/01/2023,B
1038957,NULL,Missing,0,F,MEX,A,31/01/2023,B
1038958,NULL,Missing,0,F,BRA,A,25/01/2023,A
1038959,NULL,Missing,0,Missing,BRA,A,03/02/2023,A
1038960,NULL,Missing,0,Missing,CAN,I,25/01/2023,A
1038961,NULL,Missing,0,F,GBR,I,28/01/2023,B
1038962,NULL,Missing,0,M,FRA,I,26/01/2023,A
1038963,NULL,Missing,0,M,USA,A,25/01/2023,B
1038964,NULL,Missing,0,F,USA,I,27/01/2023,B
1038965,NULL,Missing,0,F,TUR,I,03/02/2023,B
1038966,NULL,Missing,0,O,CAN,A,25/01/2023,B
1038967,NULL,Missing,0,M,BRA,A,28/01/2023,B
1038968,NULL,Missing,0,M,MEX,A,28/01/2023,A
1038969,NULL,Missing,0,M,MEX,I,06/02/2023,B
1038970,NULL,Missing,0,O,CAN,I,01/02/2023,A
1038971,NULL,Missing,0,F,BRA,I,26/01/2023,B
1038972,NULL,Missing,0,F,BRA,I,27/01/2023,A
1038973,NULL,Missing,0,M,USA,A,25/01/2023,A
1038974,NULL,Missing,0,F,USA,A,31/01/2023,B
1038976,NULL,Missing,0,M,FRA,A,28/01/2023,B
1038977,NULL,Missing,0,M,BRA,I,03/02/2023,A
1038978,NULL,Missing,0,M,GBR,I,31/01/2023,B
1038979,NULL,Missing,0,F,FRA,I,30/01/2023,B
1038980,NULL,Missing,0,M,MEX,I,01/02/2023,B
1038981,NULL,Missing,0,F,DEU,A,30/01/2023,A
1038982,NULL,Missing,0,F,USA,I,01/02/2023,B
1038983,NULL,Missing,0,M,USA,I,28/01/2023,A
1038984,NULL,Missing,0,F,GBR,I,03/02/2023,B
1038985,NULL,Missing,0,F,USA,A,28/01/2023,B
1038987,NULL,Missing,0,F,USA,A,26/01/2023,B
1038988,NULL,Missing,0,Missing,GBR,I,27/01/2023,A
1038989,NULL,Missing,0,M,TUR,A,30/01/2023,A
1038990,NULL,Missing,0,F,BRA,A,31/01/2023,A
1038991,NULL,Missing,0,Missing,BRA,A,25/01/2023,A
1038992,NULL,Missing,0,M,BRA,A,28/01/2023,B
1038993,NULL,Missing,0,F,AUS,A,25/01/2023,A
1038994,NULL,Missing,0,F,BRA,A,25/01/2023,B
1038995,NULL,Missing,0,F,MEX,A,26/01/2023,A
1038996,NULL,Missing,0,Missing,USA,I,25/01/2023,B
1038997,NULL,Missing,0,Missing,BRA,A,27/01/2023,B
1038998,NULL,Missing,0,Missing,FRA,A,29/01/2023,A
1038999,NULL,Missing,0,F,BRA,A,28/01/2023,A
1039000,NULL,Missing,0,F,BRA,A,06/02/2023,B
1039001,NULL,Missing,0,M,BRA,I,25/01/2023,A
1039002,NULL,Missing,0,F,USA,I,28/01/2023,B
1039004,NULL,Missing,0,M,USA,A,26/01/2023,B
1039005,NULL,Missing,0,F,BRA,A,02/02/2023,B
1039006,NULL,Missing,0,M,TUR,I,25/01/2023,A
1039007,NULL,Missing,0,M,MEX,I,01/02/2023,B
1039008,NULL,Missing,0,M,DEU,A,29/01/2023,A
1039009,NULL,Missing,0,F,TUR,A,26/01/2023,A
1039010,NULL,Missing,0,Missing,USA,A,01/02/2023,A
1039012,NULL,Missing,0,Missing,USA,A,25/01/2023,B
1039013,NULL,Missing,0,F,USA,A,26/01/2023,A
1039014,NULL,Missing,0,Missing,USA,A,26/01/2023,B
1039015,NULL,Missing,0,M,DEU,A,25/01/2023,B
1039016,NULL,Missing,0,F,BRA,I,26/01/2023,B
1039017,NULL,Missing,0,F,USA,A,25/01/2023,A
1039018,NULL,Missing,0,F,BRA,I,29/01/2023,A
1039019,NULL,Missing,0,F,GBR,I,29/01/2023,B
1039020,NULL,Missing,0,M,BRA,A,06/02/2023,A
1039021,NULL,Missing,0,M,MEX,A,31/01/2023,A
1039022,NULL,Missing,0,F,CAN,I,29/01/2023,A
1039023,NULL,Missing,0,F,DEU,A,28/01/2023,A
1039024,NULL,Missing,0,Missing,BRA,A,26/01/2023,A
1039025,NULL,Missing,0,M,BRA,I,26/01/2023,A
1039026,NULL,Missing,0,F,MEX,A,27/01/2023,B
1039027,NULL,Missing,0,F,USA,A,26/01/2023,A
1039028,NULL,Missing,0,M,ESP,I,05/02/2023,B
1039029,NULL,Missing,0,F,BRA,A,27/01/2023,A
1039031,NULL,Missing,0,F,FRA,I,06/02/2023,B
1039032,NULL,Missing,0,M,USA,A,29/01/2023,A
1039033,NULL,Missing,0,M,BRA,A,26/01/2023,B
1039034,NULL,Missing,0,M,MEX,A,01/02/2023,A
1039035,NULL,Missing,0,M,USA,A,26/01/2023,B
1039036,NULL,Missing,0,M,BRA,I,27/01/2023,B
1039037,NULL,Missing,0,F,BRA,I,27/01/2023,A
1039038,NULL,Missing,0,F,DEU,I,02/02/2023,A
1039039,NULL,Missing,0,Missing,USA,A,03/02/2023,B
1039040,NULL,Missing,0,F,DEU,I,26/01/2023,A
1039041,NULL,Missing,0,M,BRA,A,26/01/2023,B
1039042,NULL,Missing,0,O,MEX,I,25/01/2023,A
1039043,NULL,Missing,0,F,USA,A,25/01/2023,A
1039044,NULL,Missing,0,F,BRA,I,06/02/2023,A
1039045,NULL,Missing,0,F,TUR,I,25/01/2023,B
1039046,NULL,Missing,0,F,ESP,A,26/01/2023,B
1039047,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039048,NULL,Missing,0,F,BRA,A,27/01/2023,A
1039049,NULL,Missing,0,Missing,USA,A,02/02/2023,B
1039050,NULL,Missing,0,M,BRA,A,25/01/2023,B
1039051,NULL,Missing,0,F,GBR,I,26/01/2023,A
1039052,NULL,Missing,0,M,DEU,I,27/01/2023,A
1039053,NULL,Missing,0,M,BRA,A,29/01/2023,B
1039054,NULL,Missing,0,M,MEX,A,05/02/2023,A
1039055,NULL,Missing,0,M,GBR,I,25/01/2023,B
1039056,NULL,Missing,0,F,CAN,I,02/02/2023,A
1039057,NULL,Missing,0,F,TUR,I,05/02/2023,A
1039058,NULL,Missing,0,M,USA,A,28/01/2023,B
1039059,NULL,Missing,0,Missing,BRA,A,03/02/2023,A
1039060,NULL,Missing,0,M,DEU,I,26/01/2023,A
1039061,NULL,Missing,0,M,TUR,I,26/01/2023,A
1039063,NULL,Missing,0,M,USA,I,02/02/2023,B
1039065,NULL,Missing,0,F,USA,I,26/01/2023,A
1039066,NULL,Missing,0,M,USA,I,28/01/2023,B
1039067,NULL,Missing,0,F,BRA,A,25/01/2023,B
1039068,NULL,Missing,0,M,USA,I,26/01/2023,B
1039069,NULL,Missing,0,Missing,DEU,A,25/01/2023,A
1039070,NULL,Missing,0,Missing,USA,I,03/02/2023,A
1039071,NULL,Missing,0,M,USA,I,25/01/2023,B
1039072,NULL,Missing,0,M,CAN,A,29/01/2023,B
1039073,NULL,Missing,0,Missing,GBR,A,31/01/2023,B
1039074,NULL,Missing,0,F,DEU,A,04/02/2023,B
1039075,NULL,Missing,0,M,CAN,A,28/01/2023,B
1039076,NULL,Missing,0,M,USA,I,26/01/2023,A
1039077,NULL,Missing,0,M,FRA,A,26/01/2023,B
1039078,NULL,Missing,0,M,USA,A,27/01/2023,A
1039080,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039081,NULL,Missing,0,Missing,FRA,I,03/02/2023,A
1039082,NULL,Missing,0,O,DEU,A,26/01/2023,B
1039083,NULL,Missing,0,Missing,DEU,I,25/01/2023,B
1039084,NULL,Missing,0,O,MEX,A,26/01/2023,B
1039085,NULL,Missing,0,F,BRA,A,27/01/2023,B
1039086,NULL,Missing,0,M,USA,I,30/01/2023,B
1039087,NULL,Missing,0,M,USA,A,27/01/2023,A
1039088,NULL,Missing,0,M,GBR,A,25/01/2023,A
1039089,NULL,Missing,0,M,BRA,I,26/01/2023,B
1039090,NULL,Missing,0,F,USA,I,25/01/2023,A
1039091,NULL,Missing,0,M,USA,A,28/01/2023,B
1039092,NULL,Missing,0,M,GBR,I,30/01/2023,B
1039093,NULL,Missing,0,M,USA,A,28/01/2023,A
1039094,NULL,Missing,0,Missing,USA,A,30/01/2023,A
1039095,NULL,Missing,0,M,DEU,A,29/01/2023,A
1039096,NULL,Missing,0,M,ESP,A,29/01/2023,B
1039097,NULL,Missing,0,F,DEU,A,28/01/2023,B
1039098,NULL,Missing,0,F,USA,A,29/01/2023,B
1039099,NULL,Missing,0,F,TUR,I,25/01/2023,A
1039100,NULL,Missing,0,Missing,USA,I,25/01/2023,A
1039101,NULL,Missing,0,F,USA,A,26/01/2023,B
1039102,NULL,Missing,0,F,FRA,I,26/01/2023,B
1039103,NULL,Missing,0,M,FRA,A,02/02/2023,B
1039104,NULL,Missing,0,F,DEU,A,25/01/2023,A
1039105,NULL,Missing,0,M,MEX,Missing,28/01/2023,B
1039106,NULL,Missing,0,F,GBR,A,25/01/2023,B
1039107,NULL,Missing,0,M,USA,I,25/01/2023,A
1039108,NULL,Missing,0,M,BRA,A,25/01/2023,A
1039109,NULL,Missing,0,F,USA,A,25/01/2023,B
1039110,NULL,Missing,0,F,GBR,A,28/01/2023,A
1039111,NULL,Missing,0,F,USA,A,27/01/2023,B
1039112,NULL,Missing,0,F,USA,A,29/01/2023,B
1039113,NULL,Missing,0,F,BRA,A,26/01/2023,A
1039114,NULL,Missing,0,M,BRA,A,25/01/2023,B
1039115,NULL,Missing,0,M,BRA,I,01/02/2023,A
1039116,NULL,Missing,0,M,DEU,I,27/01/2023,A
1039117,NULL,Missing,0,M,GBR,A,25/01/2023,A
1039118,NULL,Missing,0,F,BRA,A,26/01/2023,A
1039119,NULL,Missing,0,F,USA,A,25/01/2023,B
1039120,NULL,Missing,0,Missing,BRA,I,27/01/2023,B
1039121,NULL,Missing,0,F,USA,A,30/01/2023,B
1039122,NULL,Missing,0,M,USA,A,28/01/2023,A
1039123,NULL,Missing,0,Missing,ESP,I,25/01/2023,B
1039124,NULL,Missing,0,Missing,BRA,I,31/01/2023,B
1039125,NULL,Missing,0,F,BRA,I,29/01/2023,B
1039126,NULL,Missing,0,F,MEX,A,25/01/2023,A
1039128,NULL,Missing,0,M,USA,A,25/01/2023,A
1039129,NULL,Missing,0,F,USA,A,29/01/2023,A
1039130,NULL,Missing,0,M,USA,A,02/02/2023,B
1039131,NULL,Missing,0,F,GBR,A,26/01/2023,A
1039132,NULL,Missing,0,M,BRA,I,26/01/2023,B
1039133,NULL,Missing,0,O,MEX,A,29/01/2023,A
1039134,NULL,Missing,0,M,FRA,A,25/01/2023,B
1039135,NULL,Missing,0,F,USA,I,26/01/2023,A
1039137,NULL,Missing,0,F,USA,A,30/01/2023,B
1039138,NULL,Missing,0,M,USA,A,26/01/2023,B
1039139,NULL,Missing,0,M,USA,A,29/01/2023,A
1039140,NULL,Missing,0,F,BRA,A,25/01/2023,B
1039141,NULL,Missing,0,M,MEX,A,30/01/2023,A
1039142,NULL,Missing,0,M,GBR,A,03/02/2023,A
1039143,NULL,Missing,0,M,BRA,A,31/01/2023,B
1039144,NULL,Missing,0,F,FRA,I,06/02/2023,A
1039145,NULL,Missing,0,Missing,DEU,I,30/01/2023,B
1039146,NULL,Missing,0,O,BRA,A,29/01/2023,A
1039147,NULL,Missing,0,F,MEX,I,27/01/2023,B
1039149,NULL,Missing,0,O,AUS,I,29/01/2023,B
1039150,NULL,Missing,0,F,TUR,A,27/01/2023,B
1039151,NULL,Missing,0,F,AUS,A,28/01/2023,A
1039152,NULL,Missing,0,F,GBR,I,30/01/2023,B
1039153,NULL,Missing,0,M,USA,A,04/02/2023,A
1039154,NULL,Missing,0,M,MEX,Missing,29/01/2023,A
1039155,NULL,Missing,0,M,DEU,A,27/01/2023,A
1039157,NULL,Missing,0,F,CAN,I,01/02/2023,A
1039158,NULL,Missing,0,F,TUR,A,27/01/2023,A
1039159,NULL,Missing,0,M,USA,A,06/02/2023,A
1039160,NULL,Missing,0,M,CAN,A,27/01/2023,A
1039162,NULL,Missing,0,F,FRA,A,27/01/2023,A
1039163,NULL,Missing,0,F,USA,A,31/01/2023,A
1039164,NULL,Missing,0,M,BRA,A,28/01/2023,A
1039165,NULL,Missing,0,M,USA,A,26/01/2023,A
1039166,NULL,Missing,0,F,BRA,I,25/01/2023,A
1039168,NULL,Missing,0,F,USA,I,28/01/2023,B
1039169,NULL,Missing,0,F,TUR,A,30/01/2023,B
1039170,NULL,Missing,0,M,USA,A,25/01/2023,B
1039171,NULL,Missing,0,F,USA,I,27/01/2023,B
1039172,NULL,Missing,0,Missing,FRA,A,26/01/2023,B
1039173,NULL,Missing,0,M,USA,A,27/01/2023,B
1039174,NULL,Missing,0,M,ESP,I,27/01/2023,A
1039176,NULL,Missing,0,F,TUR,I,25/01/2023,A
1039177,NULL,Missing,0,F,USA,I,28/01/2023,B
1039178,NULL,Missing,0,F,BRA,A,04/02/2023,A
1039179,NULL,Missing,0,M,FRA,A,25/01/2023,B
1039180,NULL,Missing,0,M,TUR,A,30/01/2023,A
1039181,NULL,Missing,0,M,USA,I,26/01/2023,A
1039182,NULL,Missing,0,Missing,MEX,A,27/01/2023,A
1039183,NULL,Missing,0,F,FRA,I,06/02/2023,B
1039184,NULL,Missing,0,M,TUR,I,25/01/2023,A
1039185,NULL,Missing,0,F,USA,I,01/02/2023,A
1039186,NULL,Missing,0,Missing,BRA,I,26/01/2023,A
1039187,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039189,NULL,Missing,0,F,BRA,A,27/01/2023,A
1039190,NULL,Missing,0,M,BRA,A,25/01/2023,B
1039191,NULL,Missing,0,F,DEU,A,03/02/2023,B
1039192,NULL,Missing,0,M,USA,A,26/01/2023,B
1039194,NULL,Missing,0,M,AUS,I,06/02/2023,B
1039196,NULL,Missing,0,F,USA,A,25/01/2023,A
1039197,NULL,Missing,0,M,BRA,I,25/01/2023,B
1039198,NULL,Missing,0,M,FRA,A,26/01/2023,B
1039199,NULL,Missing,0,O,ESP,A,04/02/2023,A
1039200,NULL,Missing,0,M,USA,A,25/01/2023,A
1039201,NULL,Missing,0,M,MEX,A,29/01/2023,B
1039202,NULL,Missing,0,F,FRA,I,25/01/2023,B
1039203,NULL,Missing,0,F,AUS,A,29/01/2023,A
1039204,NULL,Missing,0,M,TUR,A,05/02/2023,B
1039205,NULL,Missing,0,F,BRA,A,30/01/2023,A
1039206,NULL,Missing,0,M,BRA,A,30/01/2023,A
1039207,NULL,Missing,0,M,DEU,I,27/01/2023,B
1039208,NULL,Missing,0,M,USA,I,26/01/2023,B
1039209,NULL,Missing,0,O,FRA,A,02/02/2023,A
1039210,NULL,Missing,0,M,USA,A,31/01/2023,B
1039211,NULL,Missing,0,F,USA,I,31/01/2023,B
1039212,NULL,Missing,0,M,CAN,A,27/01/2023,B
1039213,NULL,Missing,0,M,BRA,A,27/01/2023,A
1039214,NULL,Missing,0,Missing,USA,I,27/01/2023,B
1039215,NULL,Missing,0,F,GBR,I,25/01/2023,B
1039216,NULL,Missing,0,M,USA,A,26/01/2023,A
1039217,NULL,Missing,0,F,AUS,A,29/01/2023,A
1039218,NULL,Missing,0,M,USA,I,25/01/2023,A
1039219,NULL,Missing,0,F,USA,A,06/02/2023,B
1039220,NULL,Missing,0,M,TUR,A,26/01/2023,B
1039221,NULL,Missing,0,Missing,USA,A,31/01/2023,B
1039222,NULL,Missing,0,M,ESP,I,31/01/2023,B
1039223,NULL,Missing,0,F,USA,A,26/01/2023,B
1039224,NULL,Missing,0,F,DEU,I,06/02/2023,A
1039225,NULL,Missing,0,F,USA,A,28/01/2023,B
1039226,NULL,Missing,0,Missing,BRA,A,06/02/2023,B
1039227,NULL,Missing,0,M,MEX,A,25/01/2023,A
1039228,NULL,Missing,0,M,USA,A,01/02/2023,A
1039229,NULL,Missing,0,F,USA,A,02/02/2023,A
1039230,NULL,Missing,0,F,USA,A,02/02/2023,B
1039231,NULL,Missing,0,F,BRA,A,25/01/2023,A
1039232,NULL,Missing,0,F,DEU,A,26/01/2023,A
1039233,NULL,Missing,0,F,USA,I,25/01/2023,B
1039234,NULL,Missing,0,Missing,AUS,A,26/01/2023,B
1039235,NULL,Missing,0,F,USA,A,29/01/2023,A
1039236,NULL,Missing,0,F,BRA,I,28/01/2023,B
1039237,NULL,Missing,0,F,BRA,I,25/01/2023,A
1039238,NULL,Missing,0,Missing,DEU,I,25/01/2023,A
1039239,NULL,Missing,0,Missing,BRA,I,30/01/2023,B
1039240,NULL,Missing,0,Missing,USA,A,06/02/2023,A
1039241,NULL,Missing,0,M,MEX,A,29/01/2023,B
1039242,NULL,Missing,0,F,BRA,A,01/02/2023,A
1039243,NULL,Missing,0,F,MEX,A,30/01/2023,A
1039245,NULL,Missing,0,Missing,AUS,A,02/02/2023,A
1039246,NULL,Missing,0,F,USA,A,28/01/2023,A
1039247,NULL,Missing,0,M,ESP,A,26/01/2023,B
1039248,NULL,Missing,0,F,ESP,A,03/02/2023,A
1039249,NULL,Missing,0,M,USA,A,25/01/2023,B
1039250,NULL,Missing,0,Missing,USA,A,01/02/2023,B
1039251,NULL,Missing,0,M,TUR,A,29/01/2023,A
1039252,NULL,Missing,0,Missing,USA,A,25/01/2023,A
1039253,NULL,Missing,0,Missing,USA,A,25/01/2023,A
1039254,NULL,Missing,0,F,BRA,A,06/02/2023,A
1039255,NULL,Missing,0,F,TUR,A,05/02/2023,A
1039256,NULL,Missing,0,Missing,Missing,I,25/01/2023,B
1039257,NULL,Missing,0,M,USA,A,31/01/2023,A
1039258,NULL,Missing,0,M,USA,I,25/01/2023,B
1039259,NULL,Missing,0,M,BRA,Missing,28/01/2023,A
1039261,NULL,Missing,0,M,TUR,A,28/01/2023,A
1039262,NULL,Missing,0,F,CAN,I,02/02/2023,A
1039263,NULL,Missing,0,M,ESP,A,26/01/2023,A
1039264,NULL,Missing,0,F,BRA,A,26/01/2023,A
1039265,NULL,Missing,0,M,FRA,A,26/01/2023,A
1039266,NULL,Missing,0,F,USA,A,04/02/2023,B
1039267,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039268,NULL,Missing,0,F,BRA,I,03/02/2023,A
1039269,NULL,Missing,0,M,FRA,A,04/02/2023,A
1039270,NULL,Missing,0,O,GBR,I,25/01/2023,A
1039271,NULL,Missing,0,Missing,USA,A,29/01/2023,B
1039272,NULL,Missing,0,Missing,USA,I,25/01/2023,A
1039273,NULL,Missing,0,F,USA,I,26/01/2023,B
1039275,NULL,Missing,0,F,USA,A,25/01/2023,A
1039276,NULL,Missing,0,F,USA,A,25/01/2023,B
1039277,NULL,Missing,0,M,CAN,I,27/01/2023,A
1039278,NULL,Missing,0,Missing,USA,I,06/02/2023,A
1039279,NULL,Missing,0,F,USA,A,25/01/2023,B
1039280,NULL,Missing,0,Missing,USA,A,30/01/2023,B
1039281,NULL,Missing,0,M,MEX,I,27/01/2023,A
1039282,NULL,Missing,0,M,GBR,I,02/02/2023,B
1039283,NULL,Missing,0,Missing,USA,A,25/01/2023,A
1039284,NULL,Missing,0,M,AUS,I,28/01/2023,B
1039285,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039286,NULL,Missing,0,F,MEX,I,27/01/2023,B
1039287,NULL,Missing,0,F,USA,A,01/02/2023,A
1039288,NULL,Missing,0,F,FRA,A,26/01/2023,A
1039289,NULL,Missing,0,M,BRA,A,29/01/2023,B
1039290,NULL,Missing,0,M,USA,I,26/01/2023,B
1039291,NULL,Missing,0,M,USA,A,25/01/2023,B
1039293,NULL,Missing,0,O,TUR,A,25/01/2023,A
1039294,NULL,Missing,0,M,BRA,A,04/02/2023,A
1039295,NULL,Missing,0,Missing,DEU,I,25/01/2023,B
1039296,NULL,Missing,0,M,FRA,I,26/01/2023,A
1039297,NULL,Missing,0,F,DEU,A,25/01/2023,B
1039298,NULL,Missing,0,M,DEU,I,25/01/2023,B
1039299,NULL,Missing,0,F,USA,A,25/01/2023,B
1039300,NULL,Missing,0,F,BRA,I,25/01/2023,A
1039301,NULL,Missing,0,M,DEU,I,03/02/2023,A
1039302,NULL,Missing,0,M,USA,A,26/01/2023,A
1039303,NULL,Missing,0,F,CAN,A,25/01/2023,A
1039305,NULL,Missing,0,M,USA,A,26/01/2023,B
1039306,NULL,Missing,0,M,BRA,A,26/01/2023,A
1039307,NULL,Missing,0,F,BRA,I,31/01/2023,A
1039308,NULL,Missing,0,O,USA,A,02/02/2023,B
1039309,NULL,Missing,0,F,DEU,A,26/01/2023,A
1039310,NULL,Missing,0,Missing,TUR,I,26/01/2023,B
1039311,NULL,Missing,0,M,FRA,A,05/02/2023,B
1039312,NULL,Missing,0,F,MEX,I,28/01/2023,A
1039313,NULL,Missing,0,F,BRA,I,03/02/2023,A
1039314,NULL,Missing,0,F,USA,A,26/01/2023,B
1039315,NULL,Missing,0,M,USA,I,29/01/2023,A
1039316,NULL,Missing,0,M,TUR,I,26/01/2023,A
1039318,NULL,Missing,0,M,MEX,A,27/01/2023,B
1039319,NULL,Missing,0,M,BRA,I,28/01/2023,A
1039320,NULL,Missing,0,F,TUR,Missing,30/01/2023,A
1039321,NULL,Missing,0,M,USA,A,28/01/2023,A
1039322,NULL,Missing,0,F,DEU,I,28/01/2023,B
1039323,NULL,Missing,0,F,BRA,I,01/02/2023,A
1039325,NULL,Missing,0,F,AUS,I,25/01/2023,A
1039326,NULL,Missing,0,F,DEU,I,25/01/2023,B
1039327,NULL,Missing,0,M,BRA,I,31/01/2023,B
1039328,NULL,Missing,0,M,DEU,I,28/01/2023,A
1039329,NULL,Missing,0,F,BRA,A,27/01/2023,A
1039330,NULL,Missing,0,Missing,BRA,I,28/01/2023,A
1039332,NULL,Missing,0,F,USA,A,26/01/2023,A
1039333,NULL,Missing,0,M,USA,A,29/01/2023,B
1039334,NULL,Missing,0,F,DEU,I,28/01/2023,B
1039335,NULL,Missing,0,M,MEX,A,25/01/2023,A
1039336,NULL,Missing,0,M,BRA,A,01/02/2023,B
1039337,NULL,Missing,0,F,USA,I,30/01/2023,B
1039338,NULL,Missing,0,F,GBR,A,28/01/2023,A
1039339,NULL,Missing,0,M,USA,I,25/01/2023,B
1039340,NULL,Missing,0,Missing,BRA,A,27/01/2023,B
1039341,NULL,Missing,0,M,MEX,I,25/01/2023,B
1039342,NULL,Missing,0,F,USA,A,31/01/2023,B
1039343,NULL,Missing,0,M,USA,A,27/01/2023,B
1039344,NULL,Missing,0,M,GBR,A,25/01/2023,B
1039345,NULL,Missing,0,F,TUR,A,26/01/2023,A
1039346,NULL,Missing,0,M,TUR,I,25/01/2023,B
1039347,NULL,Missing,0,F,USA,I,25/01/2023,B
1039348,NULL,Missing,0,F,BRA,I,27/01/2023,B
1039349,NULL,Missing,0,M,CAN,A,28/01/2023,B
1039350,NULL,Missing,0,M,BRA,A,25/01/2023,A
1039351,NULL,Missing,0,F,GBR,A,01/02/2023,B
1039352,NULL,Missing,0,F,CAN,I,26/01/2023,A
1039353,NULL,Missing,0,F,BRA,A,27/01/2023,A
1039354,NULL,Missing,0,F,USA,I,27/01/2023,A
1039355,NULL,Missing,0,F,FRA,A,28/01/2023,A
1039356,NULL,Missing,0,M,ESP,I,25/01/2023,B
1039357,NULL,Missing,0,M,DEU,I,25/01/2023,A
1039358,NULL,Missing,0,F,USA,A,29/01/2023,B
1039359,NULL,Missing,0,F,USA,I,27/01/2023,B
1039360,NULL,Missing,0,Missing,USA,A,25/01/2023,B
1039361,NULL,Missing,0,F,BRA,A,01/02/2023,A
1039362,NULL,Missing,0,Missing,USA,I,29/01/2023,B
1039363,NULL,Missing,0,M,MEX,A,25/01/2023,B
1039364,NULL,Missing,0,Missing,BRA,I,26/01/2023,A
1039365,NULL,Missing,0,F,BRA,A,26/01/2023,B
1039366,NULL,Missing,0,M,DEU,A,26/01/2023,B
1039367,NULL,Missing,0,Missing,DEU,I,26/01/2023,A
1039369,NULL,Missing,0,F,CAN,I,25/01/2023,B
1039370,NULL,Missing,0,O,BRA,A,25/01/2023,A
1039371,NULL,Missing,0,M,AUS,I,25/01/2023,B
1039372,NULL,Missing,0,F,GBR,A,04/02/2023,A
1039373,NULL,Missing,0,F,FRA,A,27/01/2023,B
1039374,NULL,Missing,0,M,USA,A,31/01/2023,A
